ID_Cliente,Nombre_Cliente,Fecha_Registro,Antiguedad_Dias,Segmento,Puntaje_Fidelidad,Canal_Preferido,Region,Estado,Fecha_Actualizacion,ID_Pedido,Fecha_Pedido,Modo_Envio,Prioridad,Estado_Pedido,Ventas,Etiqueta_Ventas,Ganancia,Etiqueta_Ganancia,Margen_Rentabilidad_%,Nombre_Producto,Cantidad,Categoria,Subcategoria,Marca
C0184,Fernanda Soto,2022-10-01,173,Corporativo,82,Teléfono,Norte,Coquimbo,2025-02-15,ORD-2023-00045,2023-03-23,Mismo Día,Media,Completado,2480.96,Normal,811.34,Normal,32.7,Sobres Plus 9,5,Oficina,Sobres,Andes
C0105,Diego Rojas,2021-08-31,555,Consumidor,87,Correo,Austral,Magallanes,2024-12-04,ORD-2023-00046,2023-03-09,Mismo Día,Baja,Devuelto,3912.94,Normal,1522.42,Normal,38.91,Sobres Flex 1,8,Oficina,Sobres,Lumen
C0105,Diego Rojas,2021-08-31,555,Consumidor,87,Correo,Austral,Magallanes,2024-12-04,ORD-2023-00046,2023-03-09,Mismo Día,Baja,Devuelto,1786.31,Normal,851.93,Normal,47.69,Almacenamiento Eco 8,7,Muebles,Almacenamiento,Andes
C0105,Diego Rojas,2021-08-31,555,Consumidor,87,Correo,Austral,Magallanes,2024-12-04,ORD-2023-00046,2023-03-09,Mismo Día,Baja,Devuelto,241.88,Normal,25.61,Normal,10.59,Libreros Pro 7,2,Muebles,Libreros,Nova
C0126,Jorge Hernández,2021-10-24,965,Home Office,34,Correo,Centro,Valparaíso,2025-03-24,ORD-2023-00047,2024-06-15,Estándar,Alta,Completado,3249.6,Normal,932.14,Normal,28.68,Mesas Smart 7,7,Muebles,Mesas,Patagonia
C0126,Jorge Hernández,2021-10-24,965,Home Office,34,Correo,Centro,Valparaíso,2025-03-24,ORD-2023-00047,2024-06-15,Estándar,Baja,Completado,379.9,Normal,107.03,Normal,28.17,Mesas Smart 10,3,Muebles,Mesas,Vector
C0126,Jorge Hernández,2021-10-24,965,Home Office,34,Correo,Centro,Valparaíso,2025-03-24,ORD-2023-00047,2024-06-15,Estándar,Crítica,Completado,737.35,Normal,0.22,Normal,0.03,Papelería Plus 9,3,Oficina,Papelería,Vector
C0047,Ana Díaz,2021-11-02,1164,Consumidor,57,Web,Centro,O'Higgins,2024-02-09,ORD-2023-00048,2025-01-09,Primera Clase,Baja,Completado,6029.61,Normal,2820.33,Ganancia Atípica,46.77,Computadores Pro 3,8,Tecnología,Computadores,Patagonia
C0129,Felipe Rodríguez,2024-02-05,-69,Corporativo,68,Correo,Centro,Maule,2024-06-02,ORD-2023-00049,2023-11-28,Segunda Clase,Baja,Completado,473.87,Normal,124.86,Normal,26.35,Teléfonos Flex 2,2,Tecnología,Teléfonos,Vector
C0269,Javiera Soto,2023-11-21,400,Corporativo,73,Correo,Sur,Los Ríos,2024-01-17,ORD-2023-00050,2024-12-25,Segunda Clase,Media,Devuelto,2216.66,Normal,640.0,Normal,28.87,Accesorios Nova 6,3,Tecnología,Accesorios,Andes
C0269,Javiera Soto,2023-11-21,400,Corporativo,73,Correo,Sur,Los Ríos,2024-01-17,ORD-2023-00050,2024-12-25,Segunda Clase,Baja,Devuelto,2383.2,Normal,1058.97,Normal,44.43,Computadores Plus 1,3,Tecnología,Computadores,Andes
C0269,Javiera Soto,2023-11-21,400,Corporativo,73,Correo,Sur,Los Ríos,2024-01-17,ORD-2023-00050,2024-12-25,Segunda Clase,Crítica,Devuelto,371.34,Normal,62.89,Normal,16.94,Mesas Eco 4,5,Muebles,Mesas,Altura
C0269,Javiera Soto,2023-11-21,400,Corporativo,73,Correo,Sur,Los Ríos,2024-01-17,ORD-2023-00050,2024-12-25,Segunda Clase,Media,Devuelto,866.94,Normal,394.29,Normal,45.48,Periféricos Nova 7,3,Tecnología,Periféricos,Orion
C0002,Valentina Muñoz,2023-07-30,427,Home Office,58,Web,Austral,Aysén,2024-06-21,ORD-2023-00051,2024-09-29,Mismo Día,Crítica,Completado,2281.67,Normal,1212.15,Normal,53.13,Almacenamiento Eco 8,8,Muebles,Almacenamiento,Andes
C0233,Jorge Díaz,2022-11-12,469,Home Office,15,App,Sur,La Araucanía,2024-05-26,ORD-2023-00052,2024-02-24,Primera Clase,Alta,Completado,939.27,Normal,508.53,Normal,54.14,Accesorios Nova 7,3,Tecnología,Accesorios,Alerce
C0233,Jorge Díaz,2022-11-12,469,Home Office,15,App,Sur,La Araucanía,2024-05-26,ORD-2023-00052,2024-02-24,Primera Clase,Alta,Completado,2675.01,Normal,1022.58,Normal,38.23,Accesorios Flex 5,3,Tecnología,Accesorios,Vector
C0170,Sofía Rojas,2022-07-18,256,Consumidor,58,No Especificado,Centro,Metropolitana,2025-01-14,ORD-2023-00053,2023-03-31,Primera Clase,Alta,Completado,828.48,Normal,291.36,Normal,35.17,Mesas Smart 9,6,Muebles,Mesas,Andes
C0170,Sofía Rojas,2022-07-18,256,Consumidor,58,No Especificado,Centro,Metropolitana,2025-01-14,ORD-2023-00053,2023-03-31,Primera Clase,Crítica,Completado,2672.69,Normal,326.83,Normal,12.23,Sillas Flex 2,6,Muebles,Sillas,Vector
C0282,Luis Espinoza,2021-12-16,447,Corporativo,28,Correo,Austral,Aysén,2024-03-12,ORD-2023-00054,2023-03-08,Primera Clase,Baja,Completado,2426.03,Normal,759.83,Normal,31.32,Libreros Pro 8,4,Muebles,Libreros,Lumen
C0282,Luis Espinoza,2021-12-16,447,Corporativo,28,Correo,Austral,Aysén,2024-03-12,ORD-2023-00054,2023-03-08,Primera Clase,Alta,Completado,577.51,Normal,33.83,Normal,5.86,Almacenamiento Smart 4,2,Muebles,Almacenamiento,Lumen
C0282,Luis Espinoza,2021-12-16,447,Corporativo,28,Correo,Austral,Aysén,2024-03-12,ORD-2023-00054,2023-03-08,Primera Clase,Alta,Completado,3127.19,Normal,1088.76,Normal,34.82,Mesas Plus 5,6,Muebles,Mesas,Vector
C0282,Luis Espinoza,2021-12-16,447,Corporativo,28,Correo,Austral,Aysén,2024-03-12,ORD-2023-00054,2023-03-08,Primera Clase,Crítica,Completado,1302.5,Normal,255.03,Normal,19.58,Sobres Plus 9,3,Oficina,Sobres,Andes
C0253,Jorge Torres,2023-01-10,818,Consumidor,69,Teléfono,Centro,Maule,2024-10-09,ORD-2023-00055,2025-04-07,Primera Clase,Baja,Completado,545.51,Normal,151.08,Normal,27.7,Teléfonos Pro 6,1,Tecnología,Teléfonos,Orion
C0107,Matías Díaz,2024-07-05,267,Consumidor,43,App,Austral,Magallanes,2024-01-09,ORD-2023-00056,2025-03-29,Primera Clase,Baja,Completado,36.22,Normal,12.93,Normal,35.7,Accesorios Smart 2,4,Tecnología,Accesorios,Vector
C0107,Matías Díaz,2024-07-05,267,Consumidor,43,App,Austral,Magallanes,2024-01-09,ORD-2023-00056,2025-03-29,Primera Clase,Baja,Completado,3153.54,Normal,941.2,Normal,29.85,Periféricos Eco 10,5,Tecnología,Periféricos,Andes
C0171,Daniela Araya,2023-06-01,198,Home Office,99,Web,Norte,Coquimbo,2025-01-17,ORD-2023-00057,2023-12-16,Estándar,Crítica,Completado,3894.92,Normal,660.86,Normal,16.97,Computadores Plus 5,6,Tecnología,Computadores,Orion
C0171,Daniela Araya,2023-06-01,198,Home Office,99,Web,Norte,Coquimbo,2025-01-17,ORD-2023-00057,2023-12-16,Estándar,Crítica,Completado,1856.4,Normal,523.44,Normal,28.2,Sobres Nova 8,8,Oficina,Sobres,Alerce
C0080,Daniela Morales,2023-02-16,596,Corporativo,63,Teléfono,Austral,Aysén,2024-11-26,ORD-2023-00058,2024-10-04,Primera Clase,Alta,Completado,558.22,Normal,208.91,Normal,37.42,Sobres Plus 9,1,Oficina,Sobres,Andes
C0080,Daniela Morales,2023-02-16,596,Corporativo,63,Teléfono,Austral,Aysén,2024-11-26,ORD-2023-00058,2024-10-04,Primera Clase,Alta,Completado,654.53,Normal,225.36,Normal,34.43,Almacenamiento Nova 2,1,Muebles,Almacenamiento,Patagonia
C0080,Daniela Morales,2023-02-16,596,Corporativo,63,Teléfono,Austral,Aysén,2024-11-26,ORD-2023-00058,2024-10-04,Primera Clase,Alta,Completado,3231.6,Normal,1169.82,Normal,36.2,Etiquetas Nova 3,6,Oficina,Etiquetas,Alerce
C0080,Daniela Morales,2023-02-16,596,Corporativo,63,Teléfono,Austral,Aysén,2024-11-26,ORD-2023-00058,2024-10-04,Primera Clase,Media,Completado,417.31,Normal,10.52,Normal,2.52,Etiquetas Flex 8,1,Oficina,Etiquetas,Patagonia
C0293,Isidora Araya,2024-07-30,44,Consumidor,16,App,Centro,O'Higgins,2024-01-16,ORD-2023-00059,2024-09-12,Primera Clase,Crítica,Enviado,463.76,Normal,113.34,Normal,24.44,Archivadores Flex 1,1,Oficina,Archivadores,Alerce
C0293,Isidora Araya,2024-07-30,44,Consumidor,16,App,Centro,O'Higgins,2024-01-16,ORD-2023-00059,2024-09-12,Primera Clase,Alta,Enviado,2070.63,Normal,573.02,Normal,27.67,Sobres Smart 3,4,Oficina,Sobres,Patagonia
C0293,Isidora Araya,2024-07-30,44,Consumidor,16,App,Centro,O'Higgins,2024-01-16,ORD-2023-00059,2024-09-12,Primera Clase,Baja,Enviado,2310.65,Normal,1106.55,Normal,47.89,Computadores Pro 8,5,Tecnología,Computadores,Lumen
C0104,Felipe Rojas,2024-07-13,-465,Home Office,29,Web,Norte,Coquimbo,2024-01-17,ORD-2023-00060,2023-04-05,Segunda Clase,Media,Enviado,4465.73,Normal,1629.52,Normal,36.49,Sobres Plus 9,8,Oficina,Sobres,Andes
C0104,Felipe Rojas,2024-07-13,-465,Home Office,29,Web,Norte,Coquimbo,2024-01-17,ORD-2023-00060,2023-04-05,Segunda Clase,Baja,Enviado,21.14,Normal,11.14,Normal,52.7,Archivadores Eco 9,2,Oficina,Archivadores,Orion
C0104,Felipe Rojas,2024-07-13,-465,Home Office,29,Web,Norte,Coquimbo,2024-01-17,ORD-2023-00060,2023-04-05,Segunda Clase,Baja,Enviado,966.56,Normal,339.92,Normal,35.17,Mesas Smart 9,7,Muebles,Mesas,Andes
C0045,Felipe Martínez,2021-07-09,882,Consumidor,45,Correo,Sur,La Araucanía,2024-08-16,ORD-2023-00061,2023-12-08,Primera Clase,Alta,Completado,2008.92,Normal,977.63,Normal,48.66,Papelería Eco 2,4,Oficina,Papelería,Orion
C0045,Felipe Martínez,2021-07-09,882,Consumidor,45,Correo,Sur,La Araucanía,2024-08-16,ORD-2023-00061,2023-12-08,Primera Clase,Alta,Completado,3684.24,Normal,1051.3,Normal,28.54,Periféricos Nova 6,6,Tecnología,Periféricos,Patagonia
C0045,Felipe Martínez,2021-07-09,882,Consumidor,45,Correo,Sur,La Araucanía,2024-08-16,ORD-2023-00061,2023-12-08,Primera Clase,Baja,Completado,1334.85,Normal,622.52,Normal,46.64,Teléfonos Flex 10,3,Tecnología,Teléfonos,Lumen
C0106,Paula Hernández,2022-09-01,677,Corporativo,49,Correo,Centro,Maule,2024-11-10,ORD-2023-00062,2024-07-09,Primera Clase,Alta,Completado,776.2,Normal,344.13,Normal,44.34,Computadores Pro 2,2,Tecnología,Computadores,Altura
C0106,Paula Hernández,2022-09-01,677,Corporativo,49,Correo,Centro,Maule,2024-11-10,ORD-2023-00062,2024-07-09,Primera Clase,Crítica,Completado,6133.52,Normal,2363.36,Ganancia Atípica,38.53,Libreros Eco 10,8,Muebles,Libreros,Andes
C0026,Vicente Espinoza,2023-08-27,-130,Home Office,70,App,Centro,Maule,2024-12-17,ORD-2023-00063,2023-04-19,Mismo Día,Baja,Completado,4229.46,Normal,1627.02,Normal,38.47,Periféricos Eco 10,6,Tecnología,Periféricos,Andes
C0026,Vicente Espinoza,2023-08-27,-130,Home Office,70,App,Centro,Maule,2024-12-17,ORD-2023-00063,2023-04-19,Mismo Día,Crítica,Completado,4961.92,Normal,2180.4,Ganancia Atípica,43.94,Sobres Plus 9,8,Oficina,Sobres,Andes
C0026,Vicente Espinoza,2023-08-27,-130,Home Office,70,App,Centro,Maule,2024-12-17,ORD-2023-00063,2023-04-19,Mismo Día,Crítica,Completado,2058.19,Normal,651.24,Normal,31.64,Teléfonos Nova 3,8,Tecnología,Teléfonos,Lumen
C0241,Fernanda Sepúlveda,2023-07-03,54,Corporativo,31,Correo,Sur,La Araucanía,2024-05-09,ORD-2023-00064,2023-08-26,Mismo Día,Baja,Cancelado,2430.58,Normal,121.77,Normal,5.01,Etiquetas Eco 1,6,Oficina,Etiquetas,Nova
C0241,Fernanda Sepúlveda,2023-07-03,54,Corporativo,31,Correo,Sur,La Araucanía,2024-05-09,ORD-2023-00064,2023-08-26,Mismo Día,Media,Cancelado,1488.11,Normal,562.85,Normal,37.82,Libreros Plus 1,2,Muebles,Libreros,Altura
C0241,Fernanda Sepúlveda,2023-07-03,54,Corporativo,31,Correo,Sur,La Araucanía,2024-05-09,ORD-2023-00064,2023-08-26,Mismo Día,Crítica,Cancelado,1733.88,Normal,788.58,Normal,45.48,Periféricos Nova 7,6,Tecnología,Periféricos,Orion
C0055,Pedro Espinoza,2021-03-20,985,Corporativo,86,Web,Norte,Coquimbo,2024-12-14,ORD-2023-00065,2023-11-30,Mismo Día,Crítica,Enviado,930.32,Normal,478.16,Normal,51.4,Periféricos Smart 1,4,Tecnología,Periféricos,Andes
C0055,Pedro Espinoza,2021-03-20,985,Corporativo,86,Web,Norte,Coquimbo,2024-12-14,ORD-2023-00065,2023-11-30,Mismo Día,Crítica,Enviado,4917.85,Normal,2135.73,Ganancia Atípica,43.43,Accesorios Flex 9,6,Tecnología,Accesorios,Patagonia
C0055,Pedro Espinoza,2021-03-20,985,Corporativo,86,Web,Norte,Coquimbo,2024-12-14,ORD-2023-00065,2023-11-30,Mismo Día,Media,Enviado,3443.32,Normal,732.81,Normal,21.28,Etiquetas Eco 1,7,Oficina,Etiquetas,Nova
C0055,Pedro Espinoza,2021-03-20,985,Corporativo,86,Web,Norte,Coquimbo,2024-12-14,ORD-2023-00065,2023-11-30,Mismo Día,Crítica,Enviado,1110.72,Normal,393.97,Normal,35.47,Computadores Pro 3,2,Tecnología,Computadores,Patagonia
C0167,Antonia Espinoza,2023-07-15,373,Consumidor,88,App,Centro,Metropolitana,2025-03-21,ORD-2023-00066,2024-07-22,Mismo Día,Baja,Completado,4140.25,Normal,1181.97,Normal,28.55,Papelería Eco 8,7,Oficina,Papelería,Patagonia
C0047,Ana Díaz,2021-11-02,647,Consumidor,57,Web,Centro,O'Higgins,2024-02-09,ORD-2023-00067,2023-08-11,Segunda Clase,Alta,Enviado,1836.39,Normal,809.05,Normal,44.06,Sillas Nova 10,8,Muebles,Sillas,Lumen
C0047,Ana Díaz,2021-11-02,647,Consumidor,57,Web,Centro,O'Higgins,2024-02-09,ORD-2023-00067,2023-08-11,Segunda Clase,Alta,Enviado,948.44,Normal,-16.77,Normal,-1.77,Periféricos Nova 9,5,Tecnología,Periféricos,Vector
C0047,Ana Díaz,2021-11-02,647,Consumidor,57,Web,Centro,O'Higgins,2024-02-09,ORD-2023-00067,2023-08-11,Segunda Clase,Alta,Enviado,270.78,Normal,92.31,Normal,34.09,Teléfonos Flex 2,1,Tecnología,Teléfonos,Vector
C0032,Sebastián Torres,2022-03-14,671,Corporativo,17,Correo,Centro,Metropolitana,2024-04-22,ORD-2023-00068,2024-01-14,Primera Clase,Crítica,Completado,489.12,Normal,190.26,Normal,38.9,Sobres Flex 1,1,Oficina,Sobres,Lumen
C0032,Sebastián Torres,2022-03-14,671,Corporativo,17,Correo,Centro,Metropolitana,2024-04-22,ORD-2023-00068,2024-01-14,Primera Clase,Crítica,Completado,3938.21,Normal,928.35,Normal,23.57,Papelería Smart 1,6,Oficina,Papelería,Altura
C0032,Sebastián Torres,2022-03-14,671,Corporativo,17,Correo,Centro,Metropolitana,2024-04-22,ORD-2023-00068,2024-01-14,Primera Clase,Media,Completado,3066.76,Normal,1181.68,Normal,38.53,Libreros Eco 10,4,Muebles,Libreros,Andes
C0285,Camila Flores,2024-09-18,-233,Corporativo,77,Correo,Sur,La Araucanía,2025-01-16,ORD-2023-00069,2024-01-29,Segunda Clase,Media,Enviado,686.28,Normal,215.02,Normal,31.33,Teléfonos Flex 8,1,Tecnología,Teléfonos,Patagonia
C0285,Camila Flores,2024-09-18,-233,Corporativo,77,Correo,Sur,La Araucanía,2025-01-16,ORD-2023-00069,2024-01-29,Segunda Clase,Media,Enviado,3999.17,Normal,1477.46,Normal,36.94,Archivadores Flex 3,8,Oficina,Archivadores,Vector
C0044,Diego Castillo,2022-12-04,168,Consumidor,97,App,Austral,Magallanes,2024-02-11,ORD-2023-00070,2023-05-21,Mismo Día,Media,Enviado,676.59,Normal,63.32,Normal,9.36,Mesas Smart 9,7,Muebles,Mesas,Andes
C0044,Diego Castillo,2022-12-04,168,Consumidor,97,App,Austral,Magallanes,2024-02-11,ORD-2023-00070,2023-05-21,Mismo Día,Media,Enviado,5651.45,Normal,2831.36,Ganancia Atípica,50.1,Computadores Nova 4,7,Tecnología,Computadores,Vector
C0257,Vicente Muñoz,2023-11-28,-56,Consumidor,48,App,Norte,Coquimbo,2024-09-12,ORD-2023-00071,2023-10-03,Estándar,Baja,Completado,3091.74,Normal,978.54,Normal,31.65,Archivadores Flex 1,6,Oficina,Archivadores,Alerce
C0257,Vicente Muñoz,2023-11-28,-56,Consumidor,48,App,Norte,Coquimbo,2024-09-12,ORD-2023-00071,2023-10-03,Estándar,Baja,Completado,1839.0,Normal,-147.54,Normal,-8.02,Teléfonos Eco 9,5,Tecnología,Teléfonos,Andes
C0257,Vicente Muñoz,2023-11-28,-56,Consumidor,48,App,Norte,Coquimbo,2024-09-12,ORD-2023-00071,2023-10-03,Estándar,Alta,Completado,5788.72,Normal,1737.12,Normal,30.01,Periféricos Eco 2,8,Tecnología,Periféricos,Vector
C0257,Vicente Muñoz,2023-11-28,-56,Consumidor,48,App,Norte,Coquimbo,2024-09-12,ORD-2023-00071,2023-10-03,Estándar,Baja,Completado,41.54,Normal,5.54,Normal,13.34,Almacenamiento Nova 9,1,Muebles,Almacenamiento,Alerce
C0241,Fernanda Sepúlveda,2023-07-03,281,Corporativo,31,Correo,Sur,La Araucanía,2024-05-09,ORD-2023-00072,2024-04-09,Primera Clase,Alta,Completado,2423.7,Normal,741.37,Normal,30.59,Etiquetas Nova 3,5,Oficina,Etiquetas,Alerce
C0241,Fernanda Sepúlveda,2023-07-03,281,Corporativo,31,Correo,Sur,La Araucanía,2024-05-09,ORD-2023-00072,2024-04-09,Primera Clase,Media,Completado,900.2,Normal,266.7,Normal,29.63,Archivadores Pro 4,5,Oficina,Archivadores,Alerce
C0241,Fernanda Sepúlveda,2023-07-03,281,Corporativo,31,Correo,Sur,La Araucanía,2024-05-09,ORD-2023-00072,2024-04-09,Primera Clase,Baja,Completado,371.26,Normal,105.41,Normal,28.39,Almacenamiento Smart 4,1,Muebles,Almacenamiento,Lumen
C0147,Valentina Pérez,2021-07-18,1028,Home Office,49,Web,Austral,Magallanes,2024-08-25,ORD-2023-00073,2024-05-11,Primera Clase,Baja,Enviado,219.91,Normal,36.92,Normal,16.79,Almacenamiento Nova 9,5,Muebles,Almacenamiento,Alerce
C0147,Valentina Pérez,2021-07-18,1028,Home Office,49,Web,Austral,Magallanes,2024-08-25,ORD-2023-00073,2024-05-11,Primera Clase,Media,Enviado,1054.5,Normal,485.86,Normal,46.07,Archivadores Plus 5,2,Oficina,Archivadores,Altura
C0229,Jorge Pérez,2023-05-30,229,Corporativo,88,Web,Sur,La Araucanía,2024-10-09,ORD-2023-00074,2024-01-14,Estándar,Crítica,Completado,1103.4,Normal,-133.13,Normal,-12.07,Teléfonos Eco 9,3,Tecnología,Teléfonos,Andes
C0197,Antonia Contreras,2022-12-21,254,Corporativo,40,App,Centro,Metropolitana,2024-06-17,ORD-2023-00075,2023-09-01,Primera Clase,Crítica,Completado,534.08,Normal,116.1,Normal,21.74,Archivadores Smart 7,2,Oficina,Archivadores,Altura
C0197,Antonia Contreras,2022-12-21,254,Corporativo,40,App,Centro,Metropolitana,2024-06-17,ORD-2023-00075,2023-09-01,Primera Clase,Media,Completado,3063.76,Normal,615.73,Normal,20.1,Libreros Plus 1,5,Muebles,Libreros,Altura
C0197,Antonia Contreras,2022-12-21,254,Corporativo,40,App,Centro,Metropolitana,2024-06-17,ORD-2023-00075,2023-09-01,Primera Clase,Crítica,Completado,1416.69,Normal,-9.31,Normal,-0.66,Sillas Smart 9,7,Muebles,Sillas,Orion
C0007,Daniela López,2024-08-03,-285,Corporativo,97,App,Sur,Los Ríos,2024-07-26,ORD-2023-00076,2023-10-23,Estándar,Alta,Devuelto,4811.88,Normal,931.93,Normal,19.37,Etiquetas Smart 9,7,Oficina,Etiquetas,Patagonia
C0007,Daniela López,2024-08-03,-285,Corporativo,97,App,Sur,Los Ríos,2024-07-26,ORD-2023-00076,2023-10-23,Estándar,Crítica,Devuelto,969.48,Normal,275.57,Normal,28.42,Etiquetas Nova 3,2,Oficina,Etiquetas,Alerce
C0007,Daniela López,2024-08-03,-285,Corporativo,97,App,Sur,Los Ríos,2024-07-26,ORD-2023-00076,2023-10-23,Estándar,Media,Devuelto,601.5,Normal,227.01,Normal,37.74,Mesas Smart 10,4,Muebles,Mesas,Vector
C0161,Carlos Hernández,2024-09-19,-67,Consumidor,92,App,Sur,Los Lagos,2024-01-21,ORD-2023-00077,2024-07-14,Estándar,Alta,Enviado,893.8,Normal,86.31,Normal,9.66,Libreros Pro 8,2,Muebles,Libreros,Lumen
C0129,Felipe Rodríguez,2024-02-05,-203,Corporativo,68,Correo,Centro,Maule,2024-06-02,ORD-2023-00078,2023-07-17,Segunda Clase,Media,Completado,1030.58,Normal,326.18,Normal,31.65,Archivadores Flex 1,2,Oficina,Archivadores,Alerce
C0193,Paula Fuentes,2021-08-24,1167,Corporativo,12,Correo,Centro,Valparaíso,2024-10-10,ORD-2023-00079,2024-11-03,Segunda Clase,Baja,Completado,3091.72,Normal,-455.73,Normal,-14.74,Periféricos Nova 3,5,Tecnología,Periféricos,Altura
C0193,Paula Fuentes,2021-08-24,1167,Corporativo,12,Correo,Centro,Valparaíso,2024-10-10,ORD-2023-00079,2024-11-03,Segunda Clase,Alta,Completado,4254.19,Normal,2055.74,Ganancia Atípica,48.32,Papelería Eco 2,8,Oficina,Papelería,Orion
C0132,Luis Pérez,2024-04-23,-313,Home Office,22,Teléfono,Austral,Aysén,2024-03-30,ORD-2023-00080,2023-06-15,Primera Clase,Crítica,Completado,1297.4,Normal,681.85,Normal,52.56,Etiquetas Pro 5,5,Oficina,Etiquetas,Lumen
C0132,Luis Pérez,2024-04-23,-313,Home Office,22,Teléfono,Austral,Aysén,2024-03-30,ORD-2023-00080,2023-06-15,Primera Clase,Crítica,Completado,1984.77,Normal,657.83,Normal,33.14,Sobres Plus 9,4,Oficina,Sobres,Andes
C0132,Luis Pérez,2024-04-23,-313,Home Office,22,Teléfono,Austral,Aysén,2024-03-30,ORD-2023-00080,2023-06-15,Primera Clase,Baja,Completado,187.37,Normal,84.73,Normal,45.22,Teléfonos Pro 4,3,Tecnología,Teléfonos,Alerce
C0227,Diego Díaz,2022-05-04,974,Consumidor,91,Correo,Sur,Los Ríos,2024-09-06,ORD-2023-00081,2025-01-02,Primera Clase,Baja,Completado,6946.08,Venta Extraordinaria,1465.28,Normal,21.1,Accesorios Plus 3,8,Tecnología,Accesorios,Altura
C0227,Diego Díaz,2022-05-04,974,Consumidor,91,Correo,Sur,Los Ríos,2024-09-06,ORD-2023-00081,2025-01-02,Primera Clase,Alta,Completado,565.02,Normal,141.13,Normal,24.98,Sobres Plus 10,1,Oficina,Sobres,Altura
C0227,Diego Díaz,2022-05-04,974,Consumidor,91,Correo,Sur,Los Ríos,2024-09-06,ORD-2023-00081,2025-01-02,Primera Clase,Crítica,Completado,5419.33,Normal,2023.98,Ganancia Atípica,37.35,Sobres Flex 6,7,Oficina,Sobres,Patagonia
C0227,Diego Díaz,2022-05-04,974,Consumidor,91,Correo,Sur,Los Ríos,2024-09-06,ORD-2023-00081,2025-01-02,Primera Clase,Baja,Completado,2607.81,Normal,869.8,Normal,33.35,Libreros Plus 2,7,Muebles,Libreros,Vector
C0277,Fernanda Torres,2023-07-25,26,Home Office,87,App,Sur,Los Lagos,2024-05-03,ORD-2023-00082,2023-08-20,Primera Clase,Alta,Completado,494.15,Normal,116.45,Normal,23.57,Mesas Nova 2,1,Muebles,Mesas,Lumen
C0277,Fernanda Torres,2023-07-25,26,Home Office,87,App,Sur,Los Lagos,2024-05-03,ORD-2023-00082,2023-08-20,Primera Clase,Media,Completado,3972.46,Normal,1053.32,Normal,26.52,Teléfonos Plus 1,8,Tecnología,Teléfonos,Lumen
C0277,Fernanda Torres,2023-07-25,26,Home Office,87,App,Sur,Los Lagos,2024-05-03,ORD-2023-00082,2023-08-20,Primera Clase,Alta,Completado,710.82,Normal,21.9,Normal,3.08,Almacenamiento Flex 1,1,Muebles,Almacenamiento,Patagonia
C0200,Fernanda Pérez,2021-05-20,700,Corporativo,66,Correo,Centro,Metropolitana,2024-09-12,ORD-2023-00083,2023-04-20,Mismo Día,Media,Completado,651.97,Normal,187.22,Normal,28.72,Teléfonos Flex 8,1,Tecnología,Teléfonos,Patagonia
C0200,Fernanda Pérez,2021-05-20,700,Corporativo,66,Correo,Centro,Metropolitana,2024-09-12,ORD-2023-00083,2023-04-20,Mismo Día,Alta,Completado,1746.36,Normal,457.17,Normal,26.18,Libreros Smart 3,7,Muebles,Libreros,Vector
C0256,Daniela Araya,2021-09-20,1014,Corporativo,26,App,Austral,Aysén,2024-03-28,ORD-2023-00084,2024-06-30,Estándar,Media,Devuelto,2379.6,Normal,728.46,Normal,30.61,Accesorios Plus 8,6,Tecnología,Accesorios,Andes
C0256,Daniela Araya,2021-09-20,1014,Corporativo,26,App,Austral,Aysén,2024-03-28,ORD-2023-00084,2024-06-30,Estándar,Media,Devuelto,4841.6,Normal,1701.6,Normal,35.15,Etiquetas Nova 4,8,Oficina,Etiquetas,Altura
C0256,Daniela Araya,2021-09-20,1014,Corporativo,26,App,Austral,Aysén,2024-03-28,ORD-2023-00084,2024-06-30,Estándar,Crítica,Devuelto,1240.48,Normal,545.1,Normal,43.94,Sobres Plus 9,2,Oficina,Sobres,Andes
C0010,Valentina Pérez,2024-02-24,63,Consumidor,84,Teléfono,Centro,Maule,2024-12-08,ORD-2023-00085,2024-04-27,Estándar,Baja,Completado,414.24,Normal,145.68,Normal,35.17,Mesas Smart 9,3,Muebles,Mesas,Andes
C0059,Nicolás Fuentes,2023-04-05,415,Corporativo,80,Teléfono,Sur,Biobío,2025-02-18,ORD-2023-00086,2024-05-24,Segunda Clase,Media,Completado,3600.94,Normal,949.83,Normal,26.38,Etiquetas Nova 4,7,Oficina,Etiquetas,Altura
